task_type	prefix	duration	video	question	answer	candidates	index	prediction
order	video/5_order	685.98	order_107.mp4	Arrange the following events from the video in the correct chronological order: (1)The camera focuses on an older man's face; (2)The two children dance together; (3)The camera focuses on a bug on the wall; (4)The two children interact with each other in a cluttered room.	1->4->3->2	['4->3->2->1', '1->4->3->2', '4->1->2->3', '1->2->3->4']	1471	(C) 4->1->2->3
order	video/5_order	714.15	order_73.mp4	Arrange the following events from the video in the correct chronological order: (1)A shirtless man lifts a ball onto one shoulder; (2)A series of tug of war matches are shown; (3)A third man flips a heavy tire; (4)Individuals are shown exercising with weights, kegs, or tires in a parking lot.	1->3->4->2	['1->2->3->4', '3->1->2->4', '2->1->3->4', '1->3->4->2']	1472	(D) 1->3->4->2
order	video/5_order	777.0500000000001	order_210.mp4	Which of the following options correctly matches the sequence of actions as they actually appear in the video?	jetskiing --> playing trombone --> javelin throw --> cooking sausages	['cooking sausages --> jetskiing --> javelin throw --> playing trombone', 'jetskiing --> playing trombone --> javelin throw --> cooking sausages', 'jetskiing --> cooking sausages --> javelin throw --> playing trombone', 'cooking sausages --> javelin throw --> jetskiing --> playing trombone']	1473	(C) jetskiing --> cooking sausages --> javelin throw --> playing
order	video/5_order	684.1500000000001	order_72.mp4	Arrange the following events from the video in the correct chronological order: (1)A shirtless man lifts a ball onto one shoulder; (2)A series of tug of war matches are shown; (3)A third man flips a heavy tire; (4)Individuals are shown exercising with weights, kegs, or tires in a parking lot.	1->3->4->2	['1->3->4->2', '3->1->2->4', '1->2->3->4', '2->1->3->4']	1474	(C) 1->2->3->4
order	video/5_order	688.49	order_132.mp4	Arrange the following events from the video in the correct chronological order: (1)The man starts to demonstrate playing the bongos in a lesson; (2)LP and Giovanni Logo appear on the black screen opening; (3)The lesson continues, alternating between color and black and white footage; (4)A man sits behind a set of bongo drums.	2->4->1->3	['2->4->1->3', '2->1->4->3', '4->2->1->3', '1->2->3->4']	1475	(C) 4->2->1->3
order	video/5_order	665.25	order_71.mp4	Arrange the following events from the video in the correct chronological order: (1) Woman measures and cuts the wallpaper; (2) Woman grabs wallpaper paste and materials; (3) Woman hangs the wallpaper and flattens it; (4) Woman pastes the wallpaper with a brush and soaks it.	2->1->4->3	['4->3->2->1', '2->1->4->3', '1->2->3->4', '3->2->1->4']	1476	(B) 2->1->4->3
order	video/5_order	485.99	order_269.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	playing trombone --> jetskiing --> water sliding --> abseiling	['jetskiing --> abseiling --> water sliding --> playing trombone', 'playing trombone --> jetskiing --> water sliding --> abseiling', 'playing trombone --> abseiling --> jetskiing --> water sliding', 'abseiling --> playing trombone --> jetskiing --> water sliding']	1477	(B) playing trombone --> jetskiing --> water sliding --> abseiling
order	video/5_order	695.25	order_70.mp4	Arrange the following events from the video in the correct chronological order: (1) Woman measures and cuts the wallpaper; (2) Woman grabs wallpaper paste and materials; (3) Woman hangs the wallpaper and flattens it; (4) Woman pastes the wallpaper with a brush and soaks it.	2->1->4->3	['4->3->2->1', '1->2->3->4', '3->2->1->4', '2->1->4->3']	1478	(D) 2->1->4->3
order	video/5_order	679.45	order_19.mp4	Arrange the following events from the video in the correct chronological order: (1)The man explains wakeboarding concepts while his daughter wakeboards in a lake; (2)The video introduction about teaching a child to wakeboard is shown; (3)The girl wakeboards in the lake again while her father continues to explain the teaching techniques; (4)They practice wakeboarding in a pool while discussing techniques.	2->1->4->3	['1->2->3->4', '3->4->1->2', '2->1->4->3', '4->3->2->1']	1479	(C) 2->1->4->3
order	video/5_order	679.45	order_18.mp4	Arrange the following events from the video in the correct chronological order: (1)The man explains wakeboarding concepts while his daughter wakeboards in a lake; (2)The video introduction about teaching a child to wakeboard is shown; (3)The girl wakeboards in the lake again while her father continues to explain the teaching techniques; (4)They practice wakeboarding in a pool while discussing techniques.	2->1->4->3	['1->2->3->4', '3->4->1->2', '2->1->4->3', '4->3->2->1']	1480	(C) 2->1->4->3
order	video/5_order	490.11	order_294.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	shredding paper --> riding mule --> baking cookies --> milking cow	['shredding paper --> riding mule --> baking cookies --> milking cow', 'shredding paper --> baking cookies --> riding mule --> milking cow', 'riding mule --> shredding paper --> milking cow --> baking cookies', 'shredding paper --> milking cow --> baking cookies --> riding mule']	1481	(A) shredding paper --> riding mule --> baking cookies --> milking cow
order	video/5_order	681.28	order_17.mp4	Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van.	2->1->3->4	['2->1->3->4', '1->2->3->4', '1->3->2->4', '2->3->1->4']	1482	(A) 2->1->3->4
order	video/5_order	676.67	order_114.mp4	Arrange the following events from the video in the correct chronological order: (1)A lady in black reads names a man hands her and passes out prize buckets to the kids; (2)A group of kids is building a moat filled with water around a sand castle; (3)We see an opening title screen; (4)We see kids across the beach working on their castles in the wet sand.	3->2->4->1	['1->4->2->3', '4->1->2->3', '3->2->4->1', '2->3->1->4']	1483	(C) 3->2->4->1
order	video/5_order	681.2	order_16.mp4	Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van.	2->1->3->4	['1->2->3->4', '1->3->2->4', '2->1->3->4', '2->3->1->4']	1484	(C) 2->1->3->4
order	video/5_order	711.2	order_15.mp4	Arrange the following events from the video in the correct chronological order: (1)People crash into the bottom of a bridge; (2)People are sitting on a raft going down a river; (3)People are walking across the water and down a trail; (4)People are carrying their raft and get into a van.	2->1->3->4	['1->3->2->4', '1->2->3->4', '2->1->3->4', '2->3->1->4']	1485	(C) 2->1->3->4
order	video/5_order	490.05	order_202.mp4	Can you tell me which option represents the actual order of actions shown in the video?	abseiling --> carving pumpkin --> javelin throw --> riding mule	['abseiling --> carving pumpkin --> javelin throw --> riding mule', 'riding mule --> carving pumpkin --> javelin throw --> abseiling', 'javelin throw --> abseiling --> carving pumpkin --> riding mule', 'abseiling --> riding mule --> javelin throw --> carving pumpkin']	1486	(D) abseiling --> riding mule --> javelin throw --> carving pumpkin
order	video/5_order	687.24	order_14.mp4	Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them.	2->1->4->3	['4->3->2->1', '1->2->3->4', '2->1->4->3', '3->4->1->2']	1487	(C) 2->1->4->3
order	video/5_order	7200.02	order_276.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	riding mule --> clean and jerk --> zumba --> cleaning toilet	['riding mule --> clean and jerk --> zumba --> cleaning toilet', 'cleaning toilet --> zumba --> clean and jerk --> riding mule', 'cleaning toilet --> zumba --> riding mule --> clean and jerk', 'riding mule --> cleaning toilet --> zumba --> clean and jerk']	1488	(D) riding mule --> cleaning toilet --> zumba --> clean and jerk
order	video/5_order	486.78	order_339.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	paragliding --> jetskiing --> riding mule --> playing trombone	['playing trombone --> paragliding --> riding mule --> jetskiing', 'playing trombone --> riding mule --> jetskiing --> paragliding', 'paragliding --> riding mule --> jetskiing --> playing trombone', 'paragliding --> jetskiing --> riding mule --> playing trombone']	1489	(C) paragliding --> riding mule --> jetskiing --> playing
order	video/5_order	673.2	order_13.mp4	Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them.	2->1->4->3	['2->1->4->3', '4->3->2->1', '1->2->3->4', '3->4->1->2']	1490	(A) 2->1->4->3
order	video/5_order	687.24	order_12.mp4	Arrange the following events from the video in the correct chronological order: (1)The batter is poured into bowls and dye is added; (2)Ingredients are shown on a counter; (3)The cake is frosted with blue frosting and sprinkles are added; (4)The pans are greased and the different colored batter is poured into them.	2->1->4->3	['4->3->2->1', '3->4->1->2', '2->1->4->3', '1->2->3->4']	1491	(C) 2->1->4->3
order	video/5_order	673.38	order_121.mp4	Arrange the following events from the video in the correct chronological order: (1)The interviewer plays with the dogs; (2)A man has dogs on a city street near a car; (3)We see a title screen over the UK flag; (4)We see a banner across the bottom of the screen and the man kneeling playing with his dogs.	3->2->1->4	['2->1->3->4', '1->2->3->4', '3->2->1->4', '4->3->2->1']	1492	(C) 3->2->1->4
order	video/5_order	707.69	order_11.mp4	Arrange the following events from the video in the correct chronological order: (1)The man attempts to walk across the rope but falls and holds onto the rope; (2)A seal sits on a rock near an ocean; (3)The man films from a beach cliff next to a tent; (4)The man walks across the rope all the way to the attached rock.	2->1->4->3	['2->1->4->3', '1->2->3->4', '3->1->2->4', '2->4->1->3']	1493	(A) 2->1->4->3
order	video/5_order	605.05	order_258.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	javelin throw --> stomping grapes --> tossing coin --> cooking sausages	['javelin throw --> stomping grapes --> tossing coin --> cooking sausages', 'tossing coin --> stomping grapes --> javelin throw --> cooking sausages', 'cooking sausages --> javelin throw --> stomping grapes --> tossing coin', 'javelin throw --> stomping grapes --> cooking sausages --> tossing coin']	1494	(D) javelin throw --> stomping grapes --> cooking sausages --> tossing
order	video/5_order	677.73	order_10.mp4	Arrange the following events from the video in the correct chronological order: (1)The man attempts to walk across the rope but falls and holds onto the rope; (2)A seal sits on a rock near an ocean; (3)The man films from a beach cliff next to a tent; (4)The man walks across the rope all the way to the attached rock.	2->1->4->3	['3->1->2->4', '1->2->3->4', '2->4->1->3', '2->1->4->3']	1495	(D) 2->1->4->3
order	video/5_order	515.05	order_283.mp4	Please identify the option that corresponds to the order of events as they occur in the video.	cleaning toilet --> stomping grapes --> zumba --> tossing coin	['stomping grapes --> tossing coin --> zumba --> cleaning toilet', 'zumba --> tossing coin --> stomping grapes --> cleaning toilet', 'tossing coin --> cleaning toilet --> stomping grapes --> zumba', 'cleaning toilet --> stomping grapes --> zumba --> tossing coin']	1496	(C) tossing coin --> cleaning toilet --> stomping grapes --> zumba
